Prompt,Response,Description,Testcase name
Generate a robot framework test case for testing to Validate Customer Is Able To See Selected Invoices Count functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to see selected invoices count functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details

*** Test Cases ***
Validate See Selected Invoices Count
    [Documentation] Test case for validating that the customer is able to see selected invoices count functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Select Invoices
    Validate Selected Invoices Count Displayed",This test case checks the validation for seeing selected invoices count functionality of the PayNOW datadriver.,Validate See Selected Invoices Count
Generate a robot framework test case for testing to Validate Customer Is Able To Cancel Login With Invoice Pop-Up functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to cancel login with invoice pop-up functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details

*** Test Cases ***
Validate Cancel Login With Invoice Pop-Up
    [Documentation] Test case for validating that the customer is able to cancel login with invoice pop-up functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Trigger Login With Invoice Pop-Up
    Cancel Pop-Up
    Validate Pop-Up Cancelled",This test case checks the validation for canceling login with invoice pop-up functionality of the PayNOW datadriver.,Validate Cancel Login With Invoice Pop-Up
Generate a robot framework test case for testing to Validate Integrated Customer Is Able To Process The Lump Sum Payment functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the integrated customer is able to process the lump sum payment functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${LUMP_SUM_PAYMENT_DETAILS} lump_sum_payment_details

*** Test Cases ***
Validate Process The Lump Sum Payment
    [Documentation] Test case for validating that the integrated customer is able to process the lump sum payment functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Process Lump Sum Payment ${LUMP_SUM_PAYMENT_DETAILS}
    Validate Payment Processed",This test case checks the validation for processing the lump sum payment functionality of the PayNOW datadriver.,Validate Process The Lump Sum Payment
Generate a robot framework test case for testing to Validate Amount Due Is Appropriately Updated In Current Days Past Due functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the amount due is appropriately updated in current days past due functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${CURRENT_DAYS_PAST_DUE}    current_days_past_due

*** Test Cases ***
Validate Amount Due Updated In Current Days Past Due
    [Documentation] Test case for validating that the amount due is appropriately updated in current days past due functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Past Due Invoices
    Validate Amount Due Updated ${CURRENT_DAYS_PAST_DUE}",This test case checks the validation for amount due being appropriately updated in current days past due functionality of the PayNOW datadriver.,Validate Amount Due Updated In Current Days Past Due
Generate a robot framework test case for testing to Validate Amount Due Is Appropriately Updated In 1-31 Days Past Due functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the amount due is appropriately updated in 1-31 days past due functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${DAYS_PAST_DUE}            days_past_due

*** Test Cases ***
Validate Amount Due Updated In 1-31 Days Past Due
    [Documentation] Test case for validating that the amount due is appropriately updated in 1-31 days past due functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Past Due Invoices
    Validate Amount Due Updated ${DAYS_PAST_DUE}",This test case checks the validation for amount due being appropriately updated in 1-31 days past due functionality of the PayNOW datadriver.,Validate Amount Due Updated In 1-31 Days Past Due
Generate a robot framework test case for testing to Validate Amount Due Is Appropriately Updated In 31-60 Days Past Due functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the amount due is appropriately updated in 31-60 days past due functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${DAYS_PAST_DUE}            days_past_due

*** Test Cases ***
Validate Amount Due Updated In 31-60 Days Past Due
    [Documentation] Test case for validating that the amount due is appropriately updated in 31-60 days past due functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Past Due Invoices
    Validate Amount Due Updated ${DAYS_PAST_DUE}",This test case checks the validation for amount due being appropriately updated in 31-60 days past due functionality of the PayNOW datadriver.,Validate Amount Due Updated In 31-60 Days Past Due
Generate a robot framework test case for testing to Validate Amount Due Is Appropriately Updated In 61-90 Days Past Due functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the amount due is appropriately updated in 61-90 days past due functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${DAYS_PAST_DUE}            days_past_due

*** Test Cases ***
Validate Amount Due Updated In 61-90 Days Past Due
    [Documentation] Test case for validating that the amount due is appropriately updated in 61-90 days past due functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Past Due Invoices
    Validate Amount Due Updated ${DAYS_PAST_DUE}",This test case checks the validation for amount due being appropriately updated in 61-90 days past due functionality of the PayNOW datadriver.,Validate Amount Due Updated In 61-90 Days Past Due
Generate a robot framework test case for testing to Validate Amount Due Is Appropriately Updated In Over 90 Days Past Due functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the amount due is appropriately updated in over 90 days past due functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${DAYS_PAST_DUE}            days_past_due

*** Test Cases ***
Validate Amount Due Updated In Over 90 Days Past Due
    [Documentation] Test case for validating that the amount due is appropriately updated in over 90 days past due functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Past Due Invoices
    Validate Amount Due Updated ${DAYS_PAST_DUE}",This test case checks the validation for amount due being appropriately updated in over 90 days past due functionality of the PayNOW datadriver.,Validate Amount Due Updated In Over 90 Days Past Due
Generate a robot framework test case for testing to Validate Customer Is Unable To Process Fully Paid Invoices functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is unable to process fully paid invoices functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${INVOICE_DETAILS}          invoice_details

*** Test Cases ***
Validate Unable To Process Fully Paid Invoices
    [Documentation] Test case for validating that the customer is unable to process fully paid invoices functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Attempt Process Fully Paid Invoices ${INVOICE_DETAILS}
    Validate Unable To Process",This test case checks the validation for being unable to process fully paid invoices functionality of the PayNOW datadriver.,Validate Unable To Process Fully Paid Invoices
Generate a robot framework test case for testing to Validate Customer Is Able To View Last 7 Days Payment History functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to view last 7 days payment history functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${START_DATE}               start_date
${END_DATE}                 end_date

*** Test Cases ***
Validate View Last 7 Days Payment History
    [Documentation] Test case for validating that the customer is able to view last 7 days payment history functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Select Start Date ${START_DATE}
    Select End Date ${END_DATE}
    View Payment History
    Validate Payment History Displayed",This test case checks the validation for viewing last 7 days payment history functionality of the PayNOW datadriver.,Validate View Last 7 Days Payment History
Generate a robot framework test case for testing to Validate Customer Is Unable To Process Payment With Decline Check functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is unable to process payment with decline check functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${CHECK_DETAILS}            check_details

*** Test Cases ***
Validate Unable To Process Payment With Decline Check
    [Documentation] Test case for validating that the customer is unable to process payment with decline check functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Attempt Process Payment With Decline Check ${CHECK_DETAILS}
    Validate Payment Declined",This test case checks the validation for being unable to process payment with decline check functionality of the PayNOW datadriver.,Validate Unable To Process Payment With Decline Check
Generate a robot framework test case for testing to Validate Payment History Is Updated As Soon As Payment Receipt Generated functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the payment history is updated as soon as payment receipt generated functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${PAYMENT_RECEIPT_DETAILS}  payment_receipt_details

*** Test Cases ***
Validate Payment History Updated As Soon As Receipt Generated
    [Documentation] Test case for validating that the payment history is updated as soon as payment receipt generated functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Generate Payment Receipt ${PAYMENT_RECEIPT_DETAILS}
    Validate Payment History Updated",This test case checks the validation for payment history being updated as soon as payment receipt generated functionality of the PayNOW datadriver.,Validate Payment History Updated As Soon As Receipt Generated
Generate a robot framework test case for testing to Validate Customer Is Able To Delete Saved Payment Method functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to delete saved payment method functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${PAYMENT_METHOD_DETAILS}   payment_method_details

*** Test Cases ***
Validate Delete Saved Payment Method
    [Documentation] Test case for validating that the customer is able to delete saved payment method functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Saved Payment Methods
    Delete Saved Payment Method ${PAYMENT_METHOD_DETAILS}
    Validate Payment Method Deleted",This test case checks the validation for deleting saved payment method functionality of the PayNOW datadriver.,Validate Delete Saved Payment Method
Generate a robot framework test case for testing to Validate Customer Is Able To Navigate To Next Page functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to navigate to the next page functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details

*** Test Cases ***
Validate Navigate To Next Page
    [Documentation] Test case for validating that the customer is able to navigate to the next page functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Next Page
    Validate Navigation Successful",This test case checks the validation for navigating to the next page functionality of the PayNOW datadriver.,Validate Navigate To Next Page
