Prompt,Response,Description,Testcase name
Generate a robot framework test case for testing to Validate Customer Is Able To Navigate To Payment History Tab functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to navigate to payment history tab functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details

*** Test Cases ***
Validate Navigate To Payment History Tab
    [Documentation] Test case for validating that the customer is able to navigate to payment history tab functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Payment History Tab
    Validate Navigation Successful",This test case checks the validation for navigating to payment history tab functionality of the PayNOW datadriver.,Validate Navigate To Payment History Tab
Generate a robot framework test case for testing to Validate Customer Is Able To Select Today Date From Date Range functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to select today's date from date range functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${TODAY_DATE}               today_date

*** Test Cases ***
Validate Select Today Date From Date Range
    [Documentation] Test case for validating that the customer is able to select today's date from date range functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Select Today's Date ${TODAY_DATE}
    Validate Date Selected",This test case checks the validation for selecting today's date from date range functionality of the PayNOW datadriver.,Validate Select Today Date From Date Range
Generate a robot framework test case for testing to Validate Customer Is Able To Select Yesterday's Date From Date Range functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to select yesterday's date from date range functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${YESTERDAY_DATE}           yesterday_date

*** Test Cases ***
Validate Select Yesterday's Date From Date Range
    [Documentation] Test case for validating that the customer is able to select yesterday's date from date range functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Select Yesterday's Date ${YESTERDAY_DATE}
    Validate Date Selected",This test case checks the validation for selecting yesterday's date from date range functionality of the PayNOW datadriver.,Validate Select Yesterday's Date From Date Range
Generate a robot framework test case for testing to Validate Customer Is Able To See Selected Invoices Count functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to see selected invoices count functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details

*** Test Cases ***
Validate See Selected Invoices Count
    [Documentation] Test case for validating that the customer is able to see selected invoices count functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Select Invoices
    Validate Selected Invoices Count Displayed",This test case checks the validation for seeing selected invoices count functionality of the PayNOW datadriver.,Validate See Selected Invoices Count
Generate a robot framework test case for testing to Validate Customer Is Able To Cancel Login With Invoice Pop-Up functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to cancel login with invoice pop-up functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details

*** Test Cases ***
Validate Cancel Login With Invoice Pop-Up
    [Documentation] Test case for validating that the customer is able to cancel login with invoice pop-up functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Trigger Login With Invoice Pop-Up
    Cancel Pop-Up
    Validate Pop-Up Cancelled",This test case checks the validation for canceling login with invoice pop-up functionality of the PayNOW datadriver.,Validate Cancel Login With Invoice Pop-Up
Generate a robot framework test case for testing to Validate Integrated Customer Is Able To Process The Lump Sum Payment functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the integrated customer is able to process the lump sum payment functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${LUMP_SUM_PAYMENT_DETAILS} lump_sum_payment_details

*** Test Cases ***
Validate Process The Lump Sum Payment
    [Documentation] Test case for validating that the integrated customer is able to process the lump sum payment functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Process Lump Sum Payment ${LUMP_SUM_PAYMENT_DETAILS}
    Validate Payment Processed",This test case checks the validation for processing the lump sum payment functionality of the PayNOW datadriver.,Validate Process The Lump Sum Payment
Generate a robot framework test case for testing to Validate Amount Due Is Appropriately Updated In Current Days Past Due functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the amount due is appropriately updated in current days past due functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${CURRENT_DAYS_PAST_DUE}    current_days_past_due

*** Test Cases ***
Validate Amount Due Updated In Current Days Past Due
    [Documentation] Test case for validating that the amount due is appropriately updated in current days past due functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Past Due Invoices
    Validate Amount Due Updated ${CURRENT_DAYS_PAST_DUE}",This test case checks the validation for amount due being appropriately updated in current days past due functionality of the PayNOW datadriver.,Validate Amount Due Updated In Current Days Past Due
Generate a robot framework test case for testing to Validate Amount Due Is Appropriately Updated In 1-31 Days Past Due functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the amount due is appropriately updated in 1-31 days past due functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${DAYS_PAST_DUE}            days_past_due

*** Test Cases ***
Validate Amount Due Updated In 1-31 Days Past Due
    [Documentation] Test case for validating that the amount due is appropriately updated in 1-31 days past due functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Past Due Invoices
    Validate Amount Due Updated ${DAYS_PAST_DUE}",This test case checks the validation for amount due being appropriately updated in 1-31 days past due functionality of the PayNOW datadriver.,Validate Amount Due Updated In 1-31 Days Past Due
Generate a robot framework test case for testing to Validate Amount Due Is Appropriately Updated In 31-60 Days Past Due functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the amount due is appropriately updated in 31-60 days past due functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${DAYS_PAST_DUE}            days_past_due

*** Test Cases ***
Validate Amount Due Updated In 31-60 Days Past Due
    [Documentation] Test case for validating that the amount due is appropriately updated in 31-60 days past due functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Past Due Invoices
    Validate Amount Due Updated ${DAYS_PAST_DUE}",This test case checks the validation for amount due being appropriately updated in 31-60 days past due functionality of the PayNOW datadriver.,Validate Amount Due Updated In 31-60 Days Past Due
Generate a robot framework test case for testing to Validate Amount Due Is Appropriately Updated In 61-90 Days Past Due functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the amount due is appropriately updated in 61-90 days past due functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${DAYS_PAST_DUE}            days_past_due

*** Test Cases ***
Validate Amount Due Updated In 61-90 Days Past Due
    [Documentation] Test case for validating that the amount due is appropriately updated in 61-90 days past due functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Past Due Invoices
    Validate Amount Due Updated ${DAYS_PAST_DUE}",This test case checks the validation for amount due being appropriately updated in 61-90 days past due functionality of the PayNOW datadriver.,Validate Amount Due Updated In 61-90 Days Past Due
Generate a robot framework test case for testing to Validate Amount Due Is Appropriately Updated In Over 90 Days Past Due functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the amount due is appropriately updated in over 90 days past due functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${DAYS_PAST_DUE}            days_past_due

*** Test Cases ***
Validate Amount Due Updated In Over 90 Days Past Due
    [Documentation] Test case for validating that the amount due is appropriately updated in over 90 days past due functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Past Due Invoices
    Validate Amount Due Updated ${DAYS_PAST_DUE}",This test case checks the validation for amount due being appropriately updated in over 90 days past due functionality of the PayNOW datadriver.,Validate Amount Due Updated In Over 90 Days Past Due
Generate a robot framework test case for testing to Validate Customer Is Unable To Process Fully Paid Invoices functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is unable to process fully paid invoices functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${INVOICE_DETAILS}          invoice_details

*** Test Cases ***
Validate Unable To Process Fully Paid Invoices
    [Documentation] Test case for validating that the customer is unable to process fully paid invoices functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Attempt Process Fully Paid Invoices ${INVOICE_DETAILS}
    Validate Unable To Process",This test case checks the validation for being unable to process fully paid invoices functionality of the PayNOW datadriver.,Validate Unable To Process Fully Paid Invoices
Generate a robot framework test case for testing to Validate Customer Is Able To View Last 7 Days Payment History functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to view last 7 days payment history functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${START_DATE}               start_date
${END_DATE}                 end_date

*** Test Cases ***
Validate View Last 7 Days Payment History
    [Documentation] Test case for validating that the customer is able to view last 7 days payment history functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Select Start Date ${START_DATE}
    Select End Date ${END_DATE}
    View Payment History
    Validate Payment History Displayed",This test case checks the validation for viewing last 7 days payment history functionality of the PayNOW datadriver.,Validate View Last 7 Days Payment History
Generate a robot framework test case for testing to Validate Customer Is Unable To Process Payment With Decline Check functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is unable to process payment with decline check functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${CHECK_DETAILS}            check_details

*** Test Cases ***
Validate Unable To Process Payment With Decline Check
    [Documentation] Test case for validating that the customer is unable to process payment with decline check functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Attempt Process Payment With Decline Check ${CHECK_DETAILS}
    Validate Payment Declined",This test case checks the validation for being unable to process payment with decline check functionality of the PayNOW datadriver.,Validate Unable To Process Payment With Decline Check
Generate a robot framework test case for testing to Validate Payment History Is Updated As Soon As Payment Receipt Generated functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the payment history is updated as soon as payment receipt generated functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${PAYMENT_RECEIPT_DETAILS}  payment_receipt_details

*** Test Cases ***
Validate Payment History Updated As Soon As Receipt Generated
    [Documentation] Test case for validating that the payment history is updated as soon as payment receipt generated functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Generate Payment Receipt ${PAYMENT_RECEIPT_DETAILS}
    Validate Payment History Updated",This test case checks the validation for payment history being updated as soon as payment receipt generated functionality of the PayNOW datadriver.,Validate Payment History Updated As Soon As Receipt Generated
Generate a robot framework test case for testing to Validate Customer Is Able To Delete Saved Payment Method functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to delete saved payment method functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details
${PAYMENT_METHOD_DETAILS}   payment_method_details

*** Test Cases ***
Validate Delete Saved Payment Method
    [Documentation] Test case for validating that the customer is able to delete saved payment method functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Saved Payment Methods
    Delete Saved Payment Method ${PAYMENT_METHOD_DETAILS}
    Validate Payment Method Deleted",This test case checks the validation for deleting saved payment method functionality of the PayNOW datadriver.,Validate Delete Saved Payment Method
Generate a robot framework test case for testing to Validate Customer Is Able To Navigate To Next Page functionality of the PayNOW datadriver.,"*** Settings ***
Documentation          Test cases for validating that the customer is able to navigate to the next page functionality of the PayNOW datadriver
Library                SeleniumLibrary

*** Variables ***
${URL}                      https://example.com/paynow
${CUSTOMER_DETAILS}         customer_details

*** Test Cases ***
Validate Navigate To Next Page
    [Documentation] Test case for validating that the customer is able to navigate to the next page functionality of the PayNOW datadriver
    Launch PayNow Application ${URL}
    Enter Customer Details ${CUSTOMER_DETAILS}
    Navigate To Next Page
    Validate Navigation Successful",This test case checks the validation for navigating to the next page functionality of the PayNOW datadriver.,Validate Navigate To Next Page
Generate a Robot Framework test case for common merchants functionality.,"*** Settings ***
Documentation    Test cases for common merchants functionality
Library          SeleniumLibrary

*** Variables ***
${URL}           https://example.com/merchants
${BROWSER}       chrome
${EXCEL_PATH}    path/to/testdata.xlsx
${TC_ID}         TC_01
${SHEET_NAME}    Sheet1
${LOADING_TIMEOUT}    30
${LOCATOR}       element_locator

*** Test Cases ***
Test Common Merchants Functionality
    [Documentation]    Test case for common merchants functionality
    Launch Browser    ${BROWSER}    ${URL}
    Launch Web Application    ${BROWSER}    ${URL}
    Read TestData From Excel    ${EXCEL_PATH}    ${TC_ID}    ${SHEET_NAME}
    Wait Until Element Is Clickable And Click    ${LOCATOR}    ${LOADING_TIMEOUT}
    Scroll Till Element Is Visible    ${LOCATOR}
    Validate String Should Be Equal    expected_value    actual_value
    Validate Error Message Is Displayed    error_message
    Validate String Should Contain    expected_value    actual_value
    Validate String Should Not Contain    unexpected_value    actual_value
    Validate String Should Not Be Equal    unexpected_value    actual_value
    Click Until Element Is Invisible    ${LOCATOR}
    Scroll To Element    ${LOCATOR}
    Wait Till Loading Icon Is Invisible    ${LOCATOR}    ${LOADING_TIMEOUT}
    Fail And Take Screenshot    message
    # Add more test steps as needed
    Close Browser",This test case checks the common functionalities of merchants in a web application.,Test Common Merchants Functionality
Generate a Robot Framework test case for testing the homepage of all merchants.,"*** Settings ***
Documentation    Test cases for testing the homepage of all merchants
Library          SeleniumLibrary

*** Variables ***
${URL}           https://example.com/merchants
${BROWSER}       chrome
${MODULE}        homepage_module
${MERCHANT}      sample_merchant

*** Test Cases ***
Test Homepage Of All Merchants
    [Documentation]    Test case for the homepage of all merchants
    Launch Browser    ${BROWSER}    ${URL}
    Select Module    ${MODULE}
    Select Merchant    ${MERCHANT}
    # Add more test steps to verify homepage elements
    Logout From Application
    Close Browser",This test case checks the homepage functionalities for all merchants in a web application.,Test Homepage Of All Merchants
Generate a Robot Framework test case for testing the tokens functionality of all merchants.,"*** Settings ***
Documentation    Test cases for testing the tokens functionality of all merchants
Library          SeleniumLibrary

*** Variables ***
${URL}           https://example.com/merchants
${BROWSER}       chrome
${ACCOUNT_NUMBER} 123456
${INVOICE_TOKEN}  abcdef
${SESSION_ID}    session123
${INVOICE_NUMBER} inv123

*** Test Cases ***
Test Tokens Functionality Of All Merchants
    [Documentation]    Test case for the tokens functionality of all merchants
    Launch Browser    ${BROWSER}    ${URL}
    Navigate To Open Invoices Page From Email
    Navigate To Open Invoices Page With Invoice Token    ${ACCOUNT_NUMBER}    ${INVOICE_TOKEN}
    Navigate To Open Invoices Page With Session Token    ${ACCOUNT_NUMBER}    ${SESSION_ID}
    Validate PayNOW Open Invoices Page Is Displayed    ${INVOICE_NUMBER}
    Validate Open Invoices Page Is Displayed    ${INVOICE_NUMBER}
    # Add more test steps to verify token functionalities
    Close Browser",This test case checks the tokens functionalities for all merchants in a web application.,Test Tokens Functionality Of All Merchants
Generate a Robot Framework test case for testing the autopay service functionality of Omnicorp customers.,"*** Settings ***
Documentation    Test cases for testing the autopay service functionality of Omnicorp customers
Library          SeleniumLibrary

*** Variables ***
${URL}           https://example.com/autopay
${BROWSER}       chrome
${CUSTOMER_NUMBER} 123456
${ACCOUNT_NUMBER}  account123
${INVOICE_NUMBER}  inv123
${PAYMENT_METHOD}  credit_card
${ALL_TRANSACTIONS_COUNT}  10
${EXPECTED_STATUS}  active
${EXPECTED_CUSTOMER_NUMBER}  123456
${EXPECTED_PAYMENT_TYPE}  credit_card
${EXPECTED_STATUS_ACTIVE}  active
${EXPECTED_STATUS_INACTIVE}  inactive

*** Test Cases ***
Test Autopay Service Functionality Of Omnicorp Customers
    [Documentation]    Test case for the autopay service functionality of Omnicorp customers
    Launch Browser    ${BROWSER}    ${URL}
    Select Status    active
    Navigate To AutoPay
    Validate AutoPay Details Are Displayed    ${EXPECTED_CUSTOMER_NUMBER}    ${EXPECTED_PAYMENT_TYPE}    ${EXPECTED_STATUS}
    Validate AutoPay Is Cancelled    ${ACCOUNT_NUMBER}
    Select Invoices Due For The Payment
    Filter Customer In AutoPay    ${CUSTOMER_NUMBER}
    Navigate To Customer Details Page From AutoPay    ${INVOICE_NUMBER}
    Get Total Number Of Transactions In AutoPay
    Cancel AutoPay
    Create AutoPay    ${CUSTOMER_NUMBER}    ${PAYMENT_METHOD}
    Select Saved Payment Method In Autopay    ${PAYMENT_METHOD}
    Validate Active Payment Details After Displayed    ${ALL_TRANSACTIONS_COUNT}    ${EXPECTED_STATUS_ACTIVE}
    Validate Inactive Payment Details Are Displayed    ${ALL_TRANSACTIONS_COUNT}    ${EXPECTED_STATUS_INACTIVE}
    Select Each Day As Payment Option
    Close Browser",This test case checks the autopay service functionalities for Omnicorp customers in a web application.,Test Autopay Service Functionality Of Omnicorp Customers
Generate a Robot Framework test case for testing the scheduled payment service functionality of Omnicorp customers.,"*** Settings ***
Documentation    Test cases for testing the scheduled payment service functionality of Omnicorp customers
Library          SeleniumLibrary

*** Variables ***
${URL}           https://example.com/scheduled_payments
${BROWSER}       chrome
${ACCOUNT_NUMBER}  account123
${EXPECTED_STATUS}  scheduled
${EXPECTED_PAYMENT_DATE}  2024-06-15
${EXPECTED_PAYMENT_TYPE}  credit_card
${DAY}  7
${DATE}  2024-06-14

*** Test Cases ***
Test Scheduled Payment Service Functionality Of Omnicorp Customers
    [Documentation]    Test case for the scheduled payment service functionality of Omnicorp customers
    Launch Browser    ${BROWSER}    ${URL}
    Validate Last 7 Days And 30 Days Scheduled Payments    ${DAY}
    Validate Today And Yesterday Scheduled Payments    ${DATE}
    Create Scheduled Payment    ${ACCOUNT_NUMBER}
    Select Payment Date    ${DATE}
    Validate Last Month And This Month Date Scheduled Payments    ${DAY}
    Validate Status In Scheduled Payments    ${EXPECTED_STATUS}
    Validate Scheduled Payment Details Are Displayed    ${EXPECTED_PAYMENT_DATE}    ${EXPECTED_STATUS}    ${EXPECTED_PAYMENT_TYPE}
    Cancel Scheduled Payment
    Close Browser",This test case checks the scheduled payment service functionalities for Omnicorp customers in a web application.,Test Scheduled Payment Service Functionality Of Omnicorp Customers
Generate a Robot Framework test case for testing the customer service functionality of Sterlincooper customers.,"*** Settings ***
Documentation    Test cases for testing the customer service functionality of Sterlincooper customers
Library          SeleniumLibrary

*** Variables ***
${URL}           https://example.com/customer_service
${BROWSER}       chrome
${ACCOUNT_NUMBER}  account123
${INVOICE_NUMBER}  inv123
${EXPECTED_MESSAGE}  success
${NOTES}  ""Customer requested an update""

*** Test Cases ***
Test Customer Service Functionality Of Sterlincooper Customers
    [Documentation]    Test case for the customer service functionality of Sterlincooper customers
    Launch Browser    ${BROWSER}    ${URL}
    Validate Open Invoice Is Displayed    ${INVOICE_NUMBER}
    Filter Details    ${ACCOUNT_NUMBER}
    Validate Prevent Override Is Displayed
    Navigate To Resend Receipt Page
    Cancel Send Invoice Receipt
    Enter Account Number And Invoice    ${ACCOUNT_NUMBER}    ${INVOICE_NUMBER}
    Enter Text In Notes    ${NOTES}
    Validate Payment Method Is Cancelled
    Validate Provider Response Message Is Displayed    ${EXPECTED_MESSAGE}
    Enter ACH/Echeck Details    checking    123456789    987654321    John Doe
    Close Browser",This test case checks the customer service functionalities for Sterlincooper customers in a web application.,Test Customer Service Functionality Of Sterlincooper Customers
Generate a Robot Framework test case for testing the failed login attempts functionality of Sterlincooper customers.,"*** Settings ***
Documentation    Test cases for testing the failed login attempts functionality of Sterlincooper customers
Library          SeleniumLibrary

*** Variables ***
${URL}           https://example.com/login
${BROWSER}       chrome
${ACCOUNT_NUMBER}  account123
${EXPECTED_RECENT_ATTEMPTS}  3
${EXPECTED_TOTAL_ATTEMPTS}  10
${EXPECTED_FIRST_ATTEMPT}  2024-06-01
${EXPECTED_LAST_ATTEMPT}  2024-06-14
${INVOICE_NUMBER}  inv123

*** Test Cases ***
Test Failed Login Attempts Functionality Of Sterlincooper Customers
    [Documentation]    Test case for the failed login attempts functionality of Sterlincooper customers
    Launch Browser    ${BROWSER}    ${URL}
    Login To PayNOW With Invalid Credentials    ${ACCOUNT_NUMBER}    ${INVOICE_NUMBER}
    Validate Number Of Recent Login Failed Attempts    ${ACCOUNT_NUMBER}    ${EXPECTED_RECENT_ATTEMPTS}
    Validate Total Number Of Login Failed Attempts    ${ACCOUNT_NUMBER}    ${EXPECTED_TOTAL_ATTEMPTS}
    Validate First Login Failed Attempt Is Displayed    ${ACCOUNT_NUMBER}    ${EXPECTED_FIRST_ATTEMPT}
    Validate Last Login Failed Attempt Is Displayed    ${ACCOUNT_NUMBER}    ${EXPECTED_LAST_ATTEMPT}
    Filter With Customer Number In Failed PayNOW Login    ${ACCOUNT_NUMBER}
    Validate Filterd Customer Number Is Displayed    ${ACCOUNT_NUMBER}
    Expand Customer Failed Login Details
    Validate Customer Failed Login Details Are Expanded    sterlincooper
    Collapse Customer Failed Login Details
    Validate Customer Failed Login Details Are Collapsed    sterlincooper
    Close Browser",This test case checks the failed login attempts functionalities for Sterlincooper customers in a web application.,Test Failed Login Attempts Functionality Of Sterlincooper Customers
Generate a Robot Framework test case for testing the dashboard functionality of Sterlincooper dashboards.,"*** Settings ***
Documentation    Test cases for testing the dashboard functionality of Sterlincooper dashboards web application
Library          SeleniumLibrary

*** Variables ***
${URL}           https://example.com/dashboard
${BROWSER}       chrome
${ACCOUNT_NUMBER}  account123
${EXPECTED_EMAIL}  email@example.com
${EXPECTED_DATE}  2024-06-14
${EXPECTED_SUBJECT}  Invoice Summary
${EXPECTED_EMAILFORMAT}  valid@example.com
${EXPECTED_PDFSTATUS}  attached
${CUSTOMER}  customer123
${FILTER_WITH}  filter123
${EXPECTED_COUNT}  5
${PAGE}  next
${DAY}  7

*** Test Cases ***
Test Dashboard Functionality Of Sterlincooper Dashboards
    [Documentation]    Test case for the dashboard functionality of Sterlincooper dashboards
    Launch Browser    ${BROWSER}    ${URL}
    Validate Details Are Displayed In Last Page
    Validate Details Are Displayed In First Page
    Send Invoice Email And Navigate To Email Summary    ${ACCOUNT_NUMBER}
    Expand Details In Email Summary
    Validate Email Summary Page Is Displayed    ${EXPECTED_DATE}
    Filter With Customer Number In Email Details    ${FILTER_WITH}    ${ACCOUNT_NUMBER}
    Validate Details Are Displayed In Next And Previous Pages    ${EXPECTED_COUNT}
    Validate Email Format In Email Details    ${EXPECTED_EMAILFORMAT}
    Navigate To Customer Details Page From Email Details    ${CUSTOMER}
    Validate Email Details Are Displayed    ${EXPECTED_EMAIL}    ${EXPECTED_DATE}    ${EXPECTED_SUBJECT}
    Reset Filter
    Validate Email Details Are Expanded In Email Summary
    Navigate To Customer Details Page From Email Summary
    Collapse Details In Email Summary
    Validate Email Details Are Collapsed In Email Summary
    Navigate To Pages    ${PAGE}
    Validate Reset Filter Details Are Displayed
    Validate Email Sent Date And Subject    ${EXPECTED_SUBJECT}    ${EXPECTED_EMAIL}
    Validate Email PDF Attachment Status    ${EXPECTED_PDFSTATUS}
    Navigate To Email Summary Page    ${DAY}
    Close Browser",This test case checks the dashboard functionalities for Sterlincooper dashboards in a web application.,Test Dashboard Functionality Of Sterlincooper Dashboards
Generate a Robot Framework test case for testing the invoices functionality of Sterlincooper service.,"*** Settings ***
Documentation    Test cases for testing the invoices functionality of Sterlincooper service web application
Library          SeleniumLibrary

*** Variables ***
${URL}           https://example.com/invoices
${BROWSER}       chrome
${INVOICE_NUMBER}  inv123
${CUSTOMER_NUMBER}  customer123
${EXPECTED_DATE}  2024-06-14
${EXPECTED_STATUS}  success
${EXPECTED_EMAIL}  email@example.com

*** Test Cases ***
Test Invoices Functionality Of Sterlincooper Service
    [Documentation]    Test case for the invoices functionality of Sterlincooper service
    Launch Browser    ${BROWSER}    ${URL}
    Validate Transaction Source After Transaction Is Displayed
    Expand Email Details
    Validate Today And Yesterday Invoice Are Displayed    ${EXPECTED_DATE}
    Validate Filtered Cusomer Number In Displayed Invoice    ${CUSTOMER_NUMBER}
    Validate Financial Payment Details Are Displayed
    Select Tab In Invoice Details Page
    Send Email Invoice
    Validate Sent Date And Provider Response Message Is Displayed    ${EXPECTED_STATUS}
    Validate PayNOW Invoice Details Page Is Displayed
    Enable Toggle Button
    Validate Email Details Are Expanded
    Validate Toggle Button Is Enabled
    Validate Email Format Type Is Displayed
    Validate Email Details Are Collapsed
    Navigate To Details Page From Invoices
    Collapse Email Details
    Validate Email Address Is Displayed    ${EXPECTED_EMAIL}
    Validate Filtered Invoice Number In Displayed Invoice    ${INVOICE_NUMBER}
    Filter Invoice In Grid
    Validate Filtered Invoice Is Displayed    ${INVOICE_NUMBER}
    Filter Invoice Details With Invoice And Customer Number    ${INVOICE_NUMBER}    ${CUSTOMER_NUMBER}
    Validate PDF Attachment Status Is Displayed
    Validate Terms Amount Are Displayed In Financial Details
    Validate Invoices Date For Last 7 Days And 30 Days    ${EXPECTED_DATE}
    Validate Line Items Details Are Displayed
    Navigate To Transaction Details From Pending Payments
    Validate Invoice Details Are Displayed
    Validate Invoice
    Close Browser",This test case checks the invoices functionalities for Sterlincooper service in a web application.,Test Invoices Functionality Of Sterlincooper Service
